job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type
DMsD8xeod7j-2,,chunk_01c\restispolitics\DMsD8xeod7j-2.mp4,"@restispolitics just wrapped another double-header with Katty K and Alastair Campbell, and the chemistry? Already on point 👏

Fresh episode drops tonight – you know what to do. ✅

#RestIsPolitics #Politics #Podcast #KattyK #AlastairCampbell #PoliticalPodcast #UKPolitics #NewEpisode #PodcastRecommendation",pending,,,,,,,,
DLPVC3ePhoy-2,,chunk_01c\restispolitics\DLPVC3ePhoy-2.mp4,"The numbers don't lie – Reform UK's media presence has exploded beyond anyone's predictions. @restispolitics breaks down why they're dominating your screen time lately.

#RestIsPolitics #UKPolitics #PoliticalNews #ReformUK #BritishPolitics #Politics #MediaAnalysis #UKNews #PoliticsExplained #PoliticalCommentary",pending,,,,,,,,
DLZ1oympxUf-2,,chunk_01c\restispolitics\DLZ1oympxUf-2.mp4,"Episode 2 drops into the JD Vance story where things get interesting—peeling back the carefully crafted image to reveal the power players pulling strings behind closed doors. @restispolitics asks the question everyone's thinking: if he's the voice of working America, whose interests is he actually serving?

Dive into ""The Real JD Vance: The Power Behind the Man"" exclusively on The Rest Is Politics Plus. New episodes every Friday.

Join at www.therestispolitics.com

#JDVance #Politics #PoliticalPodcast #TheRestIsPolitics #PoliticalAnalysis #AmericanPolitics #Documentary #BehindTheScenes",pending,,,,,,,,
DMLLMSmCQvx-2,,chunk_01c\restispolitics\DMLLMSmCQvx-2.mp4,"Looking for answers on how Democrats lost to Trump twice? Congressman Seth Moulton breaks it all down with Alastair & Rory in this episode of Leading. Worth watching before your evening plans kick in. 

Via @restispolitics

#RestIsPolitics #Leading #SethMoulton #Democrats #Trump #Politics #PoliticalPodcast #USPolitics #PoliticalAnalysis #PodcastClips",pending,,,,,,,,
DNfXUdoiIWH-1,,chunk_01c\restispolitics\DNfXUdoiIWH-1.mp4,"Who would they pick in a nightmare scenario ballot box showdown? @restispolitics tackles the ultimate political dilemma: Corbyn vs Farage at the polls. Rory and Alastair reveal their choice when faced with this hypothetical election decision.

#RestIsPolitics #Politics #UKPolitics #PoliticalDebate #Corbyn #Farage #Election #PoliticalDiscussion #PoliticalPodcast",pending,,,,,,,,
DOndOL_DYUJ-2,,chunk_01c\restispolitics\DOndOL_DYUJ-2.mp4,"When America's playbook becomes impossible to read, what's the next move for its allies? @restispolitics breaks down the diplomatic dilemma 🌍

#restispolitics #politics #politicstok #geopolitics #international #diplomacy #worldnews #foreignpolicy #uspolitics #globalpolitics #allies #podcast",pending,,,,,,,,
DPBSoUaiuCs-1,,chunk_01c\restispolitics\DPBSoUaiuCs-1.mp4,"Wild doesn't even begin to cover this story from Rory, according to @restispolitics 🤯

#RestIsPolitics #Politics #PoliticsUK #UKPolitics #PoliticsPodcast #Podcast #RoryStewart #AlistairCampbell",pending,,,,,,,,
DQHoAP7juOa-1,,chunk_01c\restispolitics\DQHoAP7juOa-1.mp4,"Michael Gove steps into the Leading chair for an unmissable conversation 🎙️

@restispolitics drops this one soon and it's set to be compelling viewing.

#Leading #RestIsPolitics #MichaelGove #Politics #PoliticalPodcast #UKPolitics #PoliticalInterview",pending,,,,,,,,
DPLbMSTCugQ-2,,chunk_01c\restispolitics\DPLbMSTCugQ-2.mp4,"A 78-year-old man's thoughts on pregnancy pain? Alastair and Rory aren't buying it. They break down Trump's Tylenol remarks with their signature wit 🎯

via @restispolitics

#RestIsPolitics #Politics #Trump #PoliticalCommentary #PodcastClips #UKPolitics #Commentary",pending,,,,,,,,
DPV0iXYE1VH-2,,chunk_01c\restispolitics\DPV0iXYE1VH-2.mp4,"A Gazan artist is turning survival into statement. Ahmed Muhanna takes World Food Programme boxes and creates something the world needs to see—art born from resilience. @restispolitics brings us this powerful story.

#RestIsPolitics #Gaza #AhmedMuhanna #Art #WFP #Resilience #PalestinianArt #HumanitarianCrisis #ArtForChange #MiddleEast #Politics #PoliticalPodcast",pending,,,,,,,,
DOs937SkXyp-1,,chunk_01c\restispolitics\DOs937SkXyp-1.mp4,"The polls tell a brutal story for Keir Starmer right now. But Emmanuel Macron faced similar numbers and managed to turn things around. Could the PM follow the same playbook? @restispolitics breaks down whether a political comeback is on the cards.

#KeirStarmer #UKPolitics #EmmanuelMacron #PoliticalAnalysis #RestIsPolitics #Labour #LabourParty #UKPoliticalNews #PMQuestions #PoliticsUK #BritishPolitics #PollingData",pending,,,,,,,,
DRP52E6ACqj-2,,chunk_01c\restispolitics\DRP52E6ACqj-2.mp4,"The Christian Right's expansion isn't slowing down—it's gaining momentum, with Nick Fuentes at the center of the storm. 🇺🇸

Rory and Alastair break down the forces driving this movement and what it means for America's future. @restispolitics

#Politics #ChristianRight #NickFuentes #USPolitics #PoliticalAnalysis #CurrentEvents #PoliticalPodcast #TheRestIsPolitics",pending,,,,,,,,
DRiA-OmAFOL-2,,chunk_01c\restispolitics\DRiA-OmAFOL-2.mp4,"The quest to pinpoint humanity's greatest triumph leads to an unexpected conclusion in this exchange between Alastair and Rory. Through their discussion, the duo arrives at a profound realization: perhaps our collective momentum matters more than any single breakthrough. @restispolitics explores this thought-provoking question with @peoplespostcodelottery

#RestIsPolitics #HumanAchievement #BiggestMoment #Philosophy #Progress #Podcast #DeepThoughts #CollectiveProgress #History",pending,,,,,,,,
DRKeiLVCcOw-1,,chunk_01c\restispolitics\DRKeiLVCcOw-1.mp4,"What would happen if Keir Starmer finally said what millions are thinking about Brexit? Alastair Campbell lays out the exact speech he believes needs to be delivered.

Via @restispolitics

#RestIsPolitics #AlistairCampbell #KeirStarmer #Brexit #UKPolitics #LabourParty #PoliticalCommentary #BritishPolitics #Politics",pending,,,,,,,,
DIB7350sSGx-2,,chunk_01c\russellbrand\DIB7350sSGx-2.mp4,"@russellbrand addresses the situation head-on, delivering his side of the story without holding back. Sometimes silence isn't an option, and this is one of those moments where speaking up becomes necessary. Watch his full perspective unfold.

#russellbrand #response #truth #speakingout #settingtherecordstraight #perspective #accountability #controversy #statement #publicfigure #media #2024",pending,,,,,,,,
DHUOFarP6qj-2,,chunk_01c\russellbrand\DHUOFarP6qj-2.mp4,"@russellbrand breaks down the moment it became undeniable – the establishment's narrative just hit a wall they can't spin their way out of. When the facts speak this loud, even the most carefully crafted story falls apart. Watch him connect the dots between what they're telling us and what's actually happening.

#russellbrand #truth #media #awakening #conscious #awareness #questioning #reality #narrative #establishment #facts #breaking #official #exposed",pending,,,,,,,,
DJew4D9O0sY-1,,chunk_01c\russellbrand\DJew4D9O0sY-1.mp4,"The ultimate showdown: a century of humans versus one silverback 🦍 @russellbrand breaks down this wild hypothetical that's got everyone picking sides

#gorilla #silverback #animalfacts #nature #wildlife #debate #hypothetical #animalkingdom #strength #power",pending,,,,,,,,
DHNH4xjsrHU-1,,chunk_01c\russellbrand\DHNH4xjsrHU-1.mp4,"@russellbrand breaks down the uncomfortable truth about how power really operates behind closed doors – and why the public rarely gets to see what's actually happening. This perspective challenges everything we think we know about transparency in leadership.

#russellbrand #news #awareness #truth #consciousness #exposed #reality #wakeup #mindset #perspective #media",pending,,,,,,,,
DK2hxxqy1eD-1,,chunk_01c\russellbrand\DK2hxxqy1eD-1.mp4,"Media mayhem gets the breakdown it deserves as @russellbrand joins from Nashville to dissect the headlines spinning out of control—Greta Thunberg's deportation drama, the Simone Biles and Riley Gaines showdown, plus Elon Musk's apology to Trump. Meanwhile, @rubinreport delivers the hard truth about Los Angeles descending into chaos, offering practical steps for protection and peace amid the unrest.

Episode 6 of The Actual Friends Podcast tackles it all (and yes, @sagesteele was missed!)

#RussellBrand #ActualFriends #Podcast #MediaAnalysis #CurrentEvents #GretaThunberg #SimoneBiles #RileyGaines #ElonMusk #LosAngelesRiots #DaveRubin #PoliticalCommentary #NewsBreakdown",pending,,,,,,,,
DLYJtsSv4ZH-2,,chunk_01c\russellbrand\DLYJtsSv4ZH-2.mp4,"The disbelief is real 😭 When @russellbrand says he can't handle it, you know it hit different. Watch till the end 👀

#russellbrand #viral #fyp #explore #trending #comedy #funny #relatable #react #reaction",pending,,,,,,,,
DLSQdStsaXN-2,,chunk_01c\russellbrand\DLSQdStsaXN-2.mp4,"@russellbrand breaks down how modern power structures actually operate behind the scenes of democracy. The uncomfortable truth about who really pulls the strings might surprise you.

#russellbrand #politics #truth #awareness #democracy #power #society #critical #thinking #wakeup #reality #media #control #freedom #questioning",pending,,,,,,,,
DLInApDJIjw-1,,chunk_01c\russellbrand\DLInApDJIjw-1.mp4,"What happens when @russellbrand sits down with Sage and Dave? Sparks fly over Tucker Carlson's latest takes, the Iran situation, Caitlan Clark's impact, Whoopi's comments, and so much more. Episode 7 is serving the unfiltered conversations you need to hear 🔥

#RussellBrand #Debate #TuckerCarlson #Iran #CaitlanClark #Whoopi #Episode7 #Podcast #HotTakes #DeepConversations #RealTalk",pending,,,,,,,,
DNilqRPStfi-1,,chunk_01c\russellbrand\DNilqRPStfi-1.mp4,"What if everything we've been told about the war on drugs is backwards? @russellbrand breaks down the legalization debate that has everyone divided.

Drop your stance below ⬇️

#drugs #legalization #debate #politics #society #controversy #warondrugsfailed #policy #freedebate #criticalthinking",pending,,,,,,,,
DPZyI-3kwK9-1,,chunk_01c\russellbrand\DPZyI-3kwK9-1.mp4,"@russellbrand breaks down what happens when power goes unchecked and accountability disappears. This is corruption at its finest.

#corruption #politics #power #accountability #truth #awareness #wakeup #exposed #system #media #news #currentevents #political #society #justice",pending,,,,,,,,
DMvYet3sixV-1,,chunk_01c\russellbrand\DMvYet3sixV-1.mp4,"Comedy's ultimate test? When it roasts you so hard your PR team has to issue a statement. South Park's latest episode landed Trump in bed with Satan—literally—and triggered an official White House clap-back labeling the show ""irrelevant."" But here's what makes it brilliant: NPR, 60 Minutes, and cancel culture all got torched in the same episode. @russellbrand breaks down why authentic satire doesn't pick sides—it picks targets.

#SouthPark #Comedy #Satire #FreeSpeech #Trump #CancelCulture #ComedyIsNotDead #StandUpComedy #PoliticalComedy #RussellBrand",pending,,,,,,,,
DO7G2nnjEC9-1,,chunk_01c\russellbrand\DO7G2nnjEC9-1.mp4,"A widow's impossible act of grace just days after tragedy—Erika Kirk chose forgiveness over revenge when she faced her husband Charlie's killer. While empires crumble and kingdoms turn to dust, moments like these reveal what truly endures beyond human power and pride.

Credit: @russellbrand

#faith #forgiveness #grace #christ #christianity #testimony #hope #strength #jesus #godisgood #faithoverfear #christianfaith #gospel",pending,,,,,,,,
DQ4q8avkmDR-2,,chunk_01c\russellbrand\DQ4q8avkmDR-2.mp4,"@russellbrand teams up with Dr. Drew to examine a mayor's controversial stance: violence is just ""a construct"" and Rikers Island should become a rehabilitation center. They dissect how political ideology collides with the reality of keeping communities safe.

#russellbrand #drdrew #publicdebate #politicaldiscussion #publicpolicy #publicsafety #politics #podcastclips #controversy",pending,,,,,,,,
DRfOppXkY_T-1,,chunk_01c\russellbrand\DRfOppXkY_T-1.mp4,"@russellbrand is giving away a Jeep 392 with an incredible entry boost for Thanksgiving – 25X entries for every dollar spent at TryReborn.com. Whether you've been curious about the methylene blue, colostrum, or tallow products, now's the perfect moment to stock up and maximize your chances to win. #RebornWellness",pending,,,,,,,,
DQ-PiQrCSku-2,,chunk_01c\russellbrand\DQ-PiQrCSku-2.mp4,"A woman's voice matters on The View—apparently only when her husband isn't RFK Jr. @russellbrand calls out the selective empowerment 👀

#TheView #RFKJr #MediaBias #PoliticalCommentary #RussellBrand #Hypocrisy #MainstreamMedia #FemaleEmpowerment #DoubleStandards #Media",pending,,,,,,,,
DRiZpH4greO-1,,chunk_01c\russellbrand\DRiZpH4greO-1.mp4,"@russellbrand highlights Thomas Massie's shocking revelation about the Epstein files containing names of 20 men, with the CEO of Barclays among them.

#Epstein #ThomasMassie #Barclays #Truth #Accountability #PowerExposed #JusticeMatters #EliteSecrets",pending,,,,,,,,
DRIAMbKDfu--1,,chunk_01c\russellbrand\DRIAMbKDfu--1.mp4,"@russellbrand breaks down the contradictions we're all living with but nobody wants to say out loud. When the system claims to protect you while simultaneously benefiting from your dependence, you have to question what's really going on. This perspective hits different when you realize how deep it goes.

#russellbrand #awakening #consciousness #truth #criticalthinking #questioneverything #awareness #mindset #perspective #reality #systemicchange #wakeup #truthseeker #deepthoughts #society",pending,,,,,,,,
DRxkgC0De8j-2,,chunk_01c\russellbrand\DRxkgC0De8j-2.mp4,"The clock's ticking on your shot at a Jeep 392 with unnecessary amounts of horsepower—and @russellbrand wants to know what's stopping you. Every dollar at tryreborn.com unlocks 50X entries into the giveaway. Fortune favors the bold, not the hesitant. ⚡ #WeAreAllReborn",pending,,,,,,,,
