filename,onscreen_text,post_caption
JrF7lcYX1Ql8-2.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss",What goes around comes around.
JrF7lcYX1Ql8-3.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss
Mobil Mart",Think you can mess with someone and walk away? Karma's got other plans. Watch and learn.
JrF7lcYX1Ql8-4.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss
Mobil Mart",Prove your loyalty or get left behind. Are you real or just talk?
JRigaEPTuCbG-1.mp4,"""you want it so bad because
you already have it in the
future""
-read that again.",Sometimes hope whispers that our dreams are already written in the stars.
JRigaEPTuCbG-2.mp4,"""you want it so bad because
you already have it in the
future""
-read that again.",When the universe already knows what you're meant to have.
JRigaEPTuCbG-3.mp4,"""you want it so bad because you already have it in the future""
-read that again.","Time travel logic: so bad it's good, or so good it's bad?"
JRigaEPTuCbG-4.mp4,"""you want it so bad because
you already have it in the
future""
-read that again.-",time is a flat circle and my brain just folded into itself like wet origami
JRIOFYKZPCOT-1.mp4,"Other people's opinions won't change your bank balance...
WRAP
ADDISON","Who needs opinions when you can stack those Benjamins? Yolo, financial rebels."
JRIOFYKZPCOT-2.mp4,"Other people's opinions won't
change your bank balance..
WRAP
NDISON","crush their expectations, multiply your millions, sigma grindset activated destroy the doubters"
JRIOFYKZPCOT-3.mp4,Other people's opinions won't change your bank balance..,"Focus on your hustle, not their noise."
JRIOFYKZPCOT-4.mp4,"Other people's opinions won't change your bank balance..
WRAP
ADDISON",Stop chasing likes and start chasing checks. Your network is your net worth.
jskWKzYRO0i3-1.mp4,"When she used to say ""we'll see"" and now she will see from my stories",Tag someone who needs to hear this truth about moving on and growing stronger.
jskWKzYRO0i3-2.mp4,"When she used to say ""we'll see"" and now she will see from my stories",caught in my villain origin story i see how it be sometimes messy messy
jskWKzYRO0i3-3.mp4,"When she used to say ""we'll see"" and now she will see from my stories",Passive-aggressive storytelling: the ultimate revenge soundtrack.
jskWKzYRO0i3-4.mp4,"When she used to say ""we'll see"" and now she will see from my stories","Revenge served, story by story."
jsUqeuJTyLkK-1.mp4,bro don't give up on that dream even if it kills you.,"Keep believing, but also take care of yourself along the way."
jsUqeuJTyLkK-2.mp4,bro don't give up on that dream even if it kills you.,Pursue your passion like there's no tomorrow. Are you ready to go all in?
jsUqeuJTyLkK-3.mp4,bro don't give up on that dream even if it kills you.,Pursue your passion relentlessly. Every obstacle is a step toward your ultimate goal.
jsUqeuJTyLkK-4.mp4,bro don't give up on that dream even if it kills you.,"Sometimes the only way out is through. Keep pushing, no matter what."
JTgGMsFEFcaA-1.mp4,"I don't wish to be rich, I will be rich",Bold declaration from someone clearly struggling to manifest wealth via positive thinking.
JTgGMsFEFcaA-2.mp4,"I don't wish to be rich, I will be rich!",Watch me turn dreams into reality. My ambition doesn't ask - it demands.
JTgGMsFEFcaA-3.mp4,"I don't wish to be rich, I will be rich",Ambition speaks louder than wishes.
JTgGMsFEFcaA-4.mp4,"I don't wish to be rich, I will be rich",Mindset is everything. Success starts with believing in yourself.
JV4Gj99C1x_f-1.mp4,POV:you in 2 years,Success isn't luckit's a daily choice to outwork everyone else.
JV4Gj99C1x_f-2.mp4,POV:you in 2 years,Think you can handle your future? Prove it. Level up now.
JV4Gj99C1x_f-3.mp4,POV:you in 2 years,Still grateful for how far I've come and the lessons learned along the way.
JV4Gj99C1x_f-4.mp4,POV:you in 2 years,"Vibing in the future, where my hair's a mess and my swag's still blessed!"
jwk0Cw9egVXW-1.mp4,Remember that life you want is on the other side of the working you're not willing to do...,"Cool, inspirational quote from someone who's definitely crushed it in life."
jwk0Cw9egVXW-2.mp4,Remember that life you want is on the other side of the working you're not willing to do...,life's a wild ride and i'm driving with my eyes closed while screaming into the void
jwk0Cw9egVXW-3.mp4,Remember that life you want is on the other side of the working you're not willing to do...,Embrace the grind. Your dreams demand dedication beyond comfort.
jwk0Cw9egVXW-4.mp4,Remember that life you want is on the other side of the working you're not willing to do....,"Started from the bottom, now the hard work's my flex. Comfort's for the weak."
jXku-PgqxyGb-1.mp4,How bad do you want it?,Dreams so close you can taste 'em - grab life with both hands and YOLO the heck out!
jXku-PgqxyGb-2.mp4,How bad do you want it?,Failure is not an option. Success is the only path I know.
jXku-PgqxyGb-3.mp4,How bad do you want it?,Depends. How bad do you want me to cringe right now?
jXku-PgqxyGb-4.mp4,How bad do you want it?,Are you ready to push past your limits and prove how badly you want success?
jY2mH7Ckf0rm-1.mp4,Generational wealth starts with one risk taker.,I burned my 9-to-5 to the ground and built an empire from its smoldering remains.
jY2mH7Ckf0rm-2.mp4,Generational wealth starts with one risk taker.,Some paths are chosen. Others choose you.
jY2mH7Ckf0rm-3.mp4,Generational wealth starts with one risk taker.,Hold onto your wallets - grandpa's about to yeet our entire family tree into financial adventure!
jY2mH7Ckf0rm-4.mp4,Generational wealth starts with one risk taker.,"daddy dropped out, mommy's trust fund said yolo and now we're playing entrepreneurial roulette"
Jy4XV68aq0zt-1.mp4,I bet on myself to win cause most people my age think they have time.,Time is just a social construct when you're hustling like a boss.
Jy4XV68aq0zt-2.mp4,I bet on myself to win cause most people my age think they have time.,"Every day is a gift. Believing in yourself means acting now, not later."
Jy4XV68aq0zt-3.mp4,I bet on myself to win cause most people my age think they have time.,tick tock babe. life's a russian roulette and i'm loading my own chambers. bet big or get ghosted.
Jy4XV68aq0zt-4.mp4,I bet on myself to win cause most people my age think they have time.,Time waits for no one. Hustle now or watch your dreams fade into maybes.
JYPpsIOwkFII-1.mp4,Rather be rich and lonely then broke and popular.,"Money can't buy friends, but it can rent them by the hour."
JYPpsIOwkFII-2.mp4,Rather be rich and lonely then broke and popular.,Sometimes the truest wealth is finding peace within yourself.
JYPpsIOwkFII-3.mp4,Rather be rich and lonely then broke and popular.,"Money can't buy real connections, but it sure makes isolation more comfortable."
JYPpsIOwkFII-4.mp4,Rather be rich and lonely then broke and popular.,Would you choose wealth without companionship or popularity without riches?
jZhk1uUGAZ1B-1.mp4,"I don't see any clearly legible text in this somewhat blurry, dark image that appears to be taken from inside a vehicle at night with purple light streaks.",Shadows race past. Something watches. The night holds its breath.
jZhk1uUGAZ1B-2.mp4,"There is no legible text visible in this image. The image appears to be a dark, blurry photograph taken from inside a vehicle, showing some blue and purple lights, but no clear text is discernible.","Something strange was happening outside, and I couldn't look away."
jZhk1uUGAZ1B-3.mp4,"I apologize, but I do not see any clear, readable text in this dimly lit, blurry image that appears to be taken from inside a vehicle at night with some colorful lights in the background.",When your GPS has had one too many and decides navigation is more of a suggestion.
jZhk1uUGAZ1B-4.mp4,"I apologize, but I cannot discern any legible text in this dark, blurry image that appears to be taken from inside a vehicle at night with purple and blue lighting effects.","Dark ride, neon dreams."
K0ZCWLmeRocl-1.mp4,"Reply to Cam's comment
ts would be hella
depressing

lowkey lonely af up here, but
it makes me feel like batman","Solo mission, no backup. Living that vigilante life, untouchable."
K0ZCWLmeRocl-2.mp4,"Reply to Cam's comment
ts would be hella
depressing

lowkey lonely af up here, but
it makes me feel like batman",Feel alone? Time to level up and embrace your inner superhero.
K0ZCWLmeRocl-3.mp4,"Reply to Cam's comment
ts would be hella
depressing

lowkey lonely af up here, but
it makes me feel like batman",Lonely like Batman. Watching. Waiting.
K0ZCWLmeRocl-4.mp4,"Reply to Cam's comment
ts would be hella
depressing

lowkey lonely af up here, but
it makes me feel like batman",bat signals don't hit the same when you're the only one watching the skyline bleed
K8_wqDvcJEGs-1.mp4,"life's simple..

get money. dress nice. keep
God by your side. eat clean.
treat others with respect.
be yourself.","From rock bottom to this moment: every lesson learned, every dream chased, finally making sense."
K8_wqDvcJEGs-2.mp4,"life's simple..
get money. dress nice. keep
God by your side. eat clean.
treat others with respect.
be yourself.",Finding joy in life's little lessons and staying grounded through it all.
K8_wqDvcJEGs-3.mp4,"life's simple..

get money. dress nice. keep
God by your side. eat clean.
treat others with respect.
be yourself.",Living my best life like a sassy potato with a trust fund and a heart of gold!
K8_wqDvcJEGs-4.mp4,"life's simple..
get money. dress nice. keep
God by your side. eat clean.
treat others with respect.
be yourself.",Live right. Stay true. Be blessed.
K8IDLR2S3KTU-1.mp4,"Mf's say they want to be
rich, but can't say no to a
party.","Ambition whispers, but temptation roars louder in the shadows of potential."
K8IDLR2S3KTU-2.mp4,"Mf's say they want to be rich, but can't say no to a party.",Discipline is the bridge between goals and success. Choose wisely.
K8IDLR2S3KTU-3.mp4,"Mf's say they want to be rich, but can't say no to a party.",Are you prioritizing temporary fun over long-term wealth? Level up your mindset now.
K8IDLR2S3KTU-4.mp4,"Mf's say they want to be rich, but can't say no to a party.","broke but make it a vibe, dying tomorrow but living tonight like a financial disaster movie"
kaaGqz7S1WZ6-1.mp4,Mfs want money like scarface but can't relate to tony washing dishes on the come up.,"Started from the bottom, now I'm here. Not just talking the talk - I'm grinding."
kaaGqz7S1WZ6-2.mp4,"Mfs want money like scarface but can't relate to tony washing dishes on the come up.
DB",Respect the journey. Every success starts with hard work behind the scenes.
kaaGqz7S1WZ6-3.mp4,"Mfs want money like scarface but can't relate to tony washing dishes on the come up.
DB
LICENSE PLATE
McLaren",Grinding in the kitchen vs. dreaming of mansion life: The struggle is real.
kaaGqz7S1WZ6-4.mp4,"Mfs want money like scarface but can't relate to tony washing dishes on the come up.
DB","Success demands sacrifice. Most see the glory, few see the grind."
KB7HENUh3GKF-1.mp4,Pov: It's 2027 and you and bro are rich chillin in Miami,Spoiler alert: This is definitely not how our student loans play out.
KB7HENUh3GKF-2.mp4,"Pov: it's 2027 and
you and bro are rich chillin in Miami","Dreams don't wait. Hustle now, live extraordinary later."
KB7HENUh3GKF-3.mp4,Pov : it's 2027 and you and bro are rich chillin in Miami,"In the future, success isn't luckit's a strategic choice we make today."
KB7HENUh3GKF-4.mp4,Pov: it's 2027 and you and bro are rich chillin in Miami,Luxury. Success. Brotherhood.
kBSqRIG7_M3l-1.mp4,I don't care if I lose everything I will win one day.,"Dream big, hustle hard, and maybe sell your cat's fancy sweater collection!"
kBSqRIG7_M3l-2.mp4,I don't care if I lose everything I will win one day.,Some dreams demand everything. But the price of surrender is higher.
kBSqRIG7_M3l-3.mp4,"I don't care if I lose
everything I will win one day.","Some dreams don't die easy. She'd been knocked down before, but this time would be different."
kBSqRIG7_M3l-4.mp4,I don't care if I lose everything I will win one day.,"When ""everything"" includes your last shred of dignity."
KDuDk3tr0k0u-1.mp4,"The better you become, the better you attract",The universe whispers secrets to those who dare to evolve.
KDuDk3tr0k0u-2.mp4,"The better you become, the better you attract","Level up, and the world will level up with you."
KDuDk3tr0k0u-3.mp4,"The better you become, the better you attract",She never fit inuntil she stopped trying to be someone else and embraced her true potential.
